"film_id","year","length","budget","votes","genre","rating","hagh_rating","log_votes","high_rating"
52282,1984,110,12,9,"Drama",4.1,0,2.19722457733622,0
25382,1958,158,13.8,586,"Drama",5.1,0,6.37331978957701,0
11076,1981,103,13.9,1106,"Comedy",3.8,0,7.00850518208228,0
16549,2003,87,11.3,15,"Comedy",7.7,1,2.70805020110221,1
46022,1975,70,13.8,29,"Action",4.5,0,3.36729582998647,0
45029,2004,105,12.1,15,"Documentary",8.1,1,2.70805020110221,1
28166,1945,63,10.7,42,"Documentary",7.7,1,3.73766961828337,1
29322,1987,27,17.7,5,"Documentary",8.3,1,1.6094379124341,1
25534,1962,120,8.4,39,"Drama",3.6,0,3.66356164612965,0
33801,1978,88,15.1,19,"Action",2.8,0,2.94443897916644,0
34080,1997,90,10.5,74,"Drama",4.6,0,4.30406509320417,0
42371,1974,81,8.5,42,"Drama",4.2,0,3.73766961828337,0
8419,1998,101,12.4,8191,"Comedy",3.3,0,9.0107912695156,0
30003,2000,12,12.3,11,"Drama",8.1,1,2.39789527279837,1
32162,1985,35,10.1,23,"Short",7.9,1,3.13549421592915,1
41445,1974,103,11.1,287,"Comedy",3.1,0,5.65948221575962,0
35971,2005,27,14.3,9,"Short",7.9,1,2.19722457733622,1
43914,1995,4,7.3,5,"Animation",3.5,0,1.6094379124341,0
31174,1991,8,16,31,"Animation",8.3,1,3.43398720448515,1
36678,1948,98,6.7,6,"Drama",3.2,0,1.79175946922805,0
51112,2003,85,10.8,192,"Romance",3.8,0,5.25749537202778,0
29136,1956,98,12.6,180,"Action",5,0,5.19295685089021,0
596,2002,98,9,17,"Comedy",2.5,0,2.83321334405622,0
11567,1981,88,9.9,323,"Comedy",8,1,5.77765232322266,1
11056,1943,112,10.8,31,"Drama",4.2,0,3.43398720448515,0
47136,1975,3,8.3,11,"Animation",3.3,0,2.39789527279837,0
11504,2000,89,14.3,97,"Action",8.3,1,4.57471097850338,1
7206,1962,115,9,288,"Comedy",3.1,0,5.66296048013595,0
10160,1960,100,11,26,"Drama",3.7,0,3.25809653802148,0
15932,1960,120,13,5,"Action",3.1,0,1.6094379124341,0
17204,1980,79,7.2,12,"Action",4.1,0,2.484906649788,0
29594,1988,120,7.4,115,"Documentary",3.7,0,4.74493212836325,0
47118,1956,103,8,14,"Drama",2.7,0,2.63905732961526,0
47963,1969,90,12.8,14,"Comedy",8.5,1,2.63905732961526,1
11995,1993,109,12.2,56,"Drama",3.6,0,4.02535169073515,0
29059,1952,67,7.4,6,"Action",5,0,1.79175946922805,0
50549,1963,104,7.6,15,"Action",3.7,0,2.70805020110221,0
548,2003,119,7.4,8,"Action",2.5,0,2.07944154167984,0
50592,1959,100,14.2,6,"Drama",3.6,0,1.79175946922805,0
45034,1999,94,13.1,359,"Action",7.8,1,5.88332238848828,1
9730,1999,93,12,47,"Comedy",5.2,0,3.85014760171006,0
15358,1970,93,12.1,35,"Action",5.4,0,3.55534806148941,0
3741,1954,85,14.5,8,"Action",4.7,0,2.07944154167984,0
23368,1929,73,9.3,6,"Drama",4.6,0,1.79175946922805,0
10779,1995,100,8.3,18,"Drama",5,0,2.89037175789616,0
43312,1989,100,16.7,12,"Action",4,0,2.484906649788,0
28631,1999,109,9.2,16,"Action",4.6,0,2.77258872223978,0
15572,2004,120,14.8,5,"Documentary",7.4,1,1.6094379124341,1
50746,1932,56,16.4,14,"Action",8.1,1,2.63905732961526,1
20446,1977,56,14.3,23,"Action",4.7,0,3.13549421592915,0
20781,1954,100,15,76,"Action",4.6,0,4.33073334028633,0
22135,1945,8,8.3,62,"Animation",8.1,1,4.12713438504509,1
39948,1989,85,11.4,5,"Comedy",3.7,0,1.6094379124341,0
3025,2002,115,13.2,3594,"Drama",4.7,0,8.1870210673435,0
3982,1991,4,16.5,655,"Short",7.8,1,6.48463523563525,1
25811,1933,71,10,375,"Romance",4.2,0,5.92692602597041,0
55985,2002,90,9.8,150,"Comedy",4.5,0,5.01063529409626,0
40183,1994,13,11.4,6,"Comedy",7.8,1,1.79175946922805,1
39041,1998,127,12.9,4393,"Comedy",2.8,0,8.38776764397578,0
17318,1951,82,13.8,460,"Comedy",4.2,0,6.13122648948314,0
18818,2002,24,12,5,"Short",8.1,1,1.6094379124341,1
53270,1990,82,9.1,8,"Action",1.9,0,2.07944154167984,0
25567,1974,90,12.1,7,"Drama",4.4,0,1.94591014905531,0
30554,1979,85,11.4,18,"Action",4.6,0,2.89037175789616,0
12794,1994,26,7.7,16,"Short",8.2,1,2.77258872223978,1
29039,1945,19,14.5,13,"Drama",7.9,1,2.56494935746154,1
48769,1973,81,10.2,12,"Action",4.8,0,2.484906649788,0
35250,1991,82,6.1,37,"Comedy",1.9,0,3.61091791264422,0
23182,1915,32,11.4,128,"Comedy",7.3,1,4.85203026391962,1
27965,1969,90,11.3,17,"Drama",2.3,0,2.83321334405622,0
34895,1979,79,16,12,"Action",7.5,1,2.484906649788,1
48617,1930,86,16.4,12,"Action",8.1,1,2.484906649788,1
40093,1970,95,15.5,5,"Action",2.5,0,1.6094379124341,0
38369,2000,97,12.2,14,"Action",3.6,0,2.63905732961526,0
33078,2002,88,13.1,21580,"Action",8.1,1,9.97952223881212,1
1690,1979,97,12.4,60,"Action",4.9,0,4.0943445622221,0
43635,1972,80,14.3,11,"Action",2.9,0,2.39789527279837,0
57795,1982,86,14.7,242,"Action",3,0,5.48893772615669,0
36588,1973,90,8.9,42,"Drama",4.3,0,3.73766961828337,0
47348,1949,87,9.2,46,"Action",4.1,0,3.8286413964891,0
2708,1993,100,10.2,134,"Documentary",8.2,1,4.89783979995091,1
47182,1997,107,8.3,642,"Comedy",2.2,0,6.46458830368996,0
56025,1979,117,14.1,1136,"Action",4.5,0,7.0352685992811,0
28278,2003,105,9.9,20,"Action",4.4,0,2.99573227355399,0
37323,1960,129,8.8,2801,"Comedy",4.2,0,7.93773177526011,0
55856,1998,89,14,112,"Action",5,0,4.71849887129509,0
28914,1966,10,14.1,6,"Short",8.5,1,1.79175946922805,1
6587,1998,65,10.3,15,"Documentary",9,1,2.70805020110221,1
30388,1967,11,7.7,21,"Short",7.2,1,3.04452243772342,1
45600,1980,91,18.6,9,"Drama",4,0,2.19722457733622,0
21309,1981,91,14.2,1398,"Comedy",2.6,0,7.24279792279376,0
38933,2002,84,10.4,314,"Comedy",3.8,0,5.74939298590825,0
44963,2001,93,13.5,3144,"Comedy",2.5,0,8.0532511535491,0
38557,1930,83,12.5,64,"Drama",5.2,0,4.15888308335967,0
17564,1963,108,12.7,247,"Drama",6.1,0,5.50938833662798,0
2511,1984,94,17.1,343,"Action",8.5,1,5.83773044716594,1
18751,2001,95,13.7,597,"Action",4.4,0,6.3919171133926,0
19689,1963,115,9,148,"Drama",3.7,0,4.99721227376411,0
2508,1982,70,18.9,16,"Action",8.3,1,2.77258872223978,1
53659,2001,109,8.3,95,"Drama",2.2,0,4.55387689160054,0
56840,2004,15,14.8,14,"Drama",7.9,1,2.63905732961526,1
36106,1989,89,15.7,70,"Comedy",7.8,1,4.24849524204936,1
53167,1928,10,11.5,9,"Comedy",7.7,1,2.19722457733622,1
32213,1950,84,13.8,6,"Comedy",8.8,1,1.79175946922805,1
33607,1931,85,10.4,44,"Drama",2.4,0,3.78418963391826,0
24962,1943,89,5.5,24,"Action",3.4,0,3.17805383034795,0
12520,1987,91,16.1,50,"Action",8.3,1,3.91202300542815,1
30476,1940,71,15.4,6,"Action",4.6,0,1.79175946922805,0
16589,1992,90,12,236,"Animation",3.6,0,5.46383180502561,0
43817,1935,78,13.3,50,"Romance",5.4,0,3.91202300542815,0
39095,1931,73,11.3,95,"Comedy",8.3,1,4.55387689160054,1
1546,1976,118,6.6,11,"Drama",3.9,0,2.39789527279837,0
24428,1951,91,12,44,"Drama",3.5,0,3.78418963391826,0
50197,1999,85,11.8,111,"Comedy",8,1,4.70953020131233,1
4463,1985,107,12,8,"Drama",3.9,0,2.07944154167984,0
50723,1957,89,11.4,295,"Romance",4.8,0,5.68697535633982,0
34304,2004,17,11.8,17,"Short",8.4,1,2.83321334405622,1
39732,1946,91,11.2,10,"Comedy",7.8,1,2.30258509299405,1
20944,1973,86,8.8,33,"Drama",3.8,0,3.49650756146648,0
6278,1932,91,10.5,53,"Comedy",7.7,1,3.97029191355212,1
36605,1951,7,6.3,32,"Animation",8,1,3.46573590279973,1
19114,1998,108,16.5,121,"Comedy",7.7,1,4.79579054559674,1
14498,1973,90,13.1,99,"Comedy",7.8,1,4.59511985013459,1
4810,1948,72,9.2,9,"Drama",5.6,0,2.19722457733622,0
27901,1955,167,10.9,5,"Action",3.9,0,1.6094379124341,0
57789,1975,165,10.4,17,"Drama",2.6,0,2.83321334405622,0
55341,1999,14,14.6,117,"Short",7.5,1,4.76217393479776,1
50584,1953,81,8.9,32,"Comedy",3.4,0,3.46573590279973,0
17446,1979,90,5.5,45,"Action",4.2,0,3.80666248977032,0
16943,1943,67,10.6,41,"Drama",5,0,3.71357206670431,0
43166,1998,92,7.8,19,"Action",4,0,2.94443897916644,0
56565,1945,95,12.5,23,"Comedy",7.5,1,3.13549421592915,1
36152,1984,105,4.8,39,"Action",4.1,0,3.66356164612965,0
58384,2003,90,11.6,14,"Action",2.6,0,2.63905732961526,0
17781,1960,104,10.8,15,"Drama",4.8,0,2.70805020110221,0
12620,1962,95,9.2,299,"Drama",4.7,0,5.70044357339069,0
26251,1963,104,16.1,2408,"Action",7.8,1,7.78655180642871,1
48312,1953,7,12.5,82,"Animation",7.5,1,4.40671924726425,1
4569,1960,6,12,6,"Animation",8,1,1.79175946922805,1
13681,1971,111,11.6,976,"Drama",2.9,0,6.88346258641309,0
32250,2003,95,7.2,244,"Drama",2.8,0,5.4971682252932,0
32328,1996,127,15.3,23,"Drama",3.2,0,3.13549421592915,0
11635,1960,105,7.7,26,"Comedy",2.5,0,3.25809653802148,0
49523,1997,58,17.1,6,"Documentary",7.7,1,1.79175946922805,1
25195,1973,91,9.3,15,"Comedy",3.3,0,2.70805020110221,0
24740,1988,86,15.4,24,"Action",4.5,0,3.17805383034795,0
3817,1958,76,11.3,62,"Action",2.2,0,4.12713438504509,0
18622,2001,138,10.7,35,"Drama",3.4,0,3.55534806148941,0
53847,1955,7,11.6,34,"Animation",8,1,3.52636052461616,1
1121,1999,90,17.2,10,"Documentary",8,1,2.30258509299405,1
18555,1989,85,12,21,"Action",2.8,0,3.04452243772342,0
5960,1998,90,13.6,57,"Action",3.4,0,4.04305126783455,0
27543,1970,90,14.3,11,"Action",3.3,0,2.39789527279837,0
29177,2004,17,10.4,17,"Drama",8.1,1,2.83321334405622,1
39992,1995,92,9.9,110,"Drama",3.5,0,4.70048036579242,0
46121,1940,285,9.7,30,"Action",3.7,0,3.40119738166216,0
42100,1975,88,13.5,361,"Action",4.2,0,5.88887795833288,0
46548,2002,91,11.1,162,"Drama",3.7,0,5.08759633523238,0
32025,1963,96,16.3,46,"Comedy",7.3,1,3.8286413964891,1
4864,2002,94,19.9,39,"Action",7.6,1,3.66356164612965,1
27545,2002,97,15.3,2955,"Drama",5.3,0,7.9912539298402,0
27272,1996,114,12.7,1491,"Drama",3.6,0,7.30720231476474,0
28307,1940,110,12.9,60,"Action",5.7,0,4.0943445622221,0
28326,2000,86,9.8,15,"Drama",4.4,0,2.70805020110221,0
56,2004,87,12.2,1275,"Comedy",7.7,1,7.15070145759253,1
22218,1970,100,11.8,15,"Action",3.3,0,2.70805020110221,0
54310,1961,99,13,148,"Drama",3,0,4.99721227376411,0
35662,1977,90,11.8,5,"Comedy",3.9,0,1.6094379124341,0
16096,1911,17,12.1,14,"Drama",7.3,1,2.63905732961526,1
29199,1991,84,8.9,17,"Drama",3.3,0,2.83321334405622,0
46636,1963,79,12.9,16,"Action",4.1,0,2.77258872223978,0
52157,1988,93,13.9,122,"Drama",3.4,0,4.80402104473326,0
30978,1936,77,5.7,22,"Comedy",4.2,0,3.09104245335832,0
31162,2002,90,8.1,10,"Drama",5.4,0,2.30258509299405,0
11423,1949,82,12.5,19,"Action",4.6,0,2.94443897916644,0
1606,1935,10,10.5,14,"Animation",7.4,1,2.63905732961526,1
20732,1982,92,11.8,5,"Drama",2.8,0,1.6094379124341,0
22069,1982,105,8.8,7,"Drama",2.7,0,1.94591014905531,0
51380,1941,93,11.4,80,"Action",2.1,0,4.38202663467388,0
14302,1999,91,13.5,8,"Action",3.7,0,2.07944154167984,0
48810,1969,100,9.6,91,"Comedy",3.8,0,4.51085950651685,0
51300,1962,72,14.5,11,"Action",2.8,0,2.39789527279837,0
19931,1964,115,10.5,346,"Drama",3.4,0,5.84643877505772,0
27887,1992,30,10.1,14,"Short",7.6,1,2.63905732961526,1
4627,1997,110,13.3,203,"Drama",4,0,5.31320597904179,0
46013,1989,100,12.5,7461,"Drama",3.5,0,8.91744473247151,0
21190,1926,53,6.6,43,"Action",5.3,0,3.76120011569356,0
623,1948,7,11.2,52,"Animation",7.6,1,3.95124371858143,1
56622,1998,112,13.1,464,"Drama",4.2,0,6.13988455222626,0
32102,1955,83,13.7,51,"Action",5.3,0,3.93182563272433,0
25672,1939,97,6.3,16,"Drama",4.1,0,2.77258872223978,0
45895,1955,90,15.1,44,"Action",3.1,0,3.78418963391826,0
1994,1973,95,14,6,"Comedy",7.5,1,1.79175946922805,1
10754,1966,100,9.6,16,"Comedy",3.4,0,2.77258872223978,0
41636,1949,111,15.4,13,"Drama",4.2,0,2.56494935746154,0
47010,1995,88,13.4,37,"Drama",3.3,0,3.61091791264422,0
25694,1978,120,10.4,19,"Comedy",3.3,0,2.94443897916644,0
359,1995,85,13.9,324,"Action",7.6,1,5.78074351579233,1
31340,2001,120,11.9,8,"Documentary",8,1,2.07944154167984,1
17725,1992,103,15,42,"Drama",4.6,0,3.73766961828337,0
13134,1985,87,9.7,10,"Action",4.5,0,2.30258509299405,0
55656,1962,110,12.1,28,"Comedy",5.1,0,3.3322045101752,0
18011,1991,137,7.2,11952,"Comedy",2.1,0,9.3886539073726,0
55436,1957,92,17.7,19,"Drama",3.4,0,2.94443897916644,0
8416,1978,107,12.4,128,"Action",3.5,0,4.85203026391962,0
35729,1942,90,10.1,5,"Action",6,0,1.6094379124341,0
30859,1999,88,14.6,56,"Comedy",3.9,0,4.02535169073515,0
43097,1987,96,9.8,449,"Action",2.7,0,6.10702288774225,0
54545,1968,91,13.8,30,"Action",3.8,0,3.40119738166216,0
19476,1987,94,8.5,7,"Action",4.3,0,1.94591014905531,0
21875,1948,94,17.7,88,"Drama",2.4,0,4.47733681447821,0
46812,1995,84,14.5,6,"Documentary",7.5,1,1.79175946922805,1
45436,1989,83,8.5,236,"Comedy",3.9,0,5.46383180502561,0
20766,1996,108,13.9,82,"Action",2.8,0,4.40671924726425,0
3215,1941,8,13.2,76,"Animation",8,1,4.33073334028633,1
26587,1997,10,12.3,28,"Drama",7.9,1,3.3322045101752,1
16986,1933,88,14.3,8,"Comedy",8.3,1,2.07944154167984,1
42443,1975,95,11.1,14,"Drama",4.1,0,2.63905732961526,0
55168,2000,93,16.6,54,"Comedy",8,1,3.98898404656427,1
8557,1931,63,8.5,14,"Comedy",3.3,0,2.63905732961526,0
50718,1908,17,15.3,5,"Comedy",8.5,1,1.6094379124341,1
36914,1937,70,11,18,"Action",3.8,0,2.89037175789616,0
14114,2001,100,13.2,8,"Drama",3.8,0,2.07944154167984,0
48759,1958,105,15.4,83,"Drama",4.3,0,4.4188406077966,0
8937,2002,82,14.6,11,"Drama",8.4,1,2.39789527279837,1
11852,1957,8,10.3,12,"Animation",8.1,1,2.484906649788,1
26055,1977,105,12.4,2109,"Comedy",8.6,1,7.65396918047877,1
32132,1996,118,10.6,28,"Documentary",7.7,1,3.3322045101752,1
22789,1948,93,9,17,"Comedy",5.1,0,2.83321334405622,0
33058,1982,76,15.6,13,"Action",8.1,1,2.56494935746154,1
12386,1994,97,8.7,144,"Action",4.1,0,4.969813299576,0
3642,2004,110,10,21,"Drama",4.5,0,3.04452243772342,0
46542,1947,64,8.9,10,"Drama",3.3,0,2.30258509299405,0
25109,1988,92,9.7,75,"Drama",4.1,0,4.31748811353631,0
5118,2000,72,14,62,"Documentary",7.8,1,4.12713438504509,1
33293,1963,6,8.5,10,"Animation",8,1,2.30258509299405,1
13039,1999,90,12.2,25,"Action",2.8,0,3.2188758248682,0
4219,2002,14,15.8,7,"Short",7.8,1,1.94591014905531,1
24916,1968,90,5.2,32,"Action",3.7,0,3.46573590279973,0
53549,1981,90,15,100,"Drama",5.5,0,4.60517018598809,0
6284,1950,72,13.9,31,"Comedy",7.8,1,3.43398720448515,1
28288,1989,104,16.3,11,"Action",7.2,1,2.39789527279837,1
45108,2001,80,9.4,94,"Comedy",4.3,0,4.54329478227,0
27765,2001,80,16.7,187,"Action",8.6,1,5.23110861685459,1
57313,1936,77,10.5,48,"Drama",3.3,0,3.87120101090789,0
22981,1956,89,10.5,13,"Drama",3.3,0,2.56494935746154,0
6728,1996,97,14,31,"Drama",3.3,0,3.43398720448515,0
37854,1940,68,6.3,28,"Drama",3.6,0,3.3322045101752,0
17605,1999,12,11.9,22,"Drama",7.8,1,3.09104245335832,1
11199,2000,100,10.6,384,"Drama",3.9,0,5.95064255258773,0
23148,2002,11,11.5,688,"Action",8.7,1,6.53378883793334,1
39161,1999,107,8.2,157,"Drama",4.5,0,5.05624580534831,0
34568,2001,94,16.8,7,"Drama",2.4,0,1.94591014905531,0
948,1991,6,14.6,142,"Animation",7.3,1,4.95582705760126,1
27558,1955,104,7.4,243,"Action",2.3,0,5.49306144334055,0
43895,1951,7,7.2,40,"Animation",8.4,1,3.68887945411394,1
17118,1985,93,14.7,35,"Documentary",7.7,1,3.55534806148941,1
33070,1929,19,20.1,100,"Comedy",9.2,1,4.60517018598809,1
27007,1936,232,11.4,13,"Action",3.6,0,2.56494935746154,0
39896,2002,102,10.2,654,"Action",3.4,0,6.4831073514572,0
29049,1996,101,15.2,6751,"Action",4.7,0,8.81744592104187,0
36067,1956,176,7.9,5,"Comedy",3.4,0,1.6094379124341,0
21057,1966,97,7.4,6,"Action",3.1,0,1.79175946922805,0
23242,1992,118,14.2,33,"Action",5.5,0,3.49650756146648,0
13024,1992,96,15.4,115,"Drama",3.2,0,4.74493212836325,0
45675,1995,120,19.1,36,"Comedy",8,1,3.58351893845611,1
49758,1997,102,14.3,74,"Action",4.5,0,4.30406509320417,0
6253,1985,88,12,12,"Action",3.9,0,2.484906649788,0
23734,1947,60,11.2,21,"Action",4.1,0,3.04452243772342,0
38481,2001,45,10,7,"Documentary",7.8,1,1.94591014905531,1
6258,1932,93,8.7,426,"Drama",6.8,0,6.05443934626937,0
54601,1981,97,8.5,9,"Comedy",3.6,0,2.19722457733622,0
51860,1956,88,11.7,17,"Drama",4.8,0,2.83321334405622,0
40589,2004,52,13.5,5,"Documentary",7.9,1,1.6094379124341,1
24538,2002,100,17.7,78,"Comedy",7.6,1,4.35670882668959,1
8138,1991,80,14.8,5,"Comedy",7.7,1,1.6094379124341,1
22637,1996,13,6.6,5,"Action",7.7,1,1.6094379124341,1
35155,1976,101,12.4,27,"Action",3.5,0,3.29583686600433,0
9096,1988,75,12.7,11,"Action",4.8,0,2.39789527279837,0
14040,2001,127,7.9,1365,"Drama",3.4,0,7.21890970761906,0
12751,2004,88,14.3,135,"Comedy",8.1,1,4.90527477843843,1
50087,1983,100,15.5,6,"Comedy",8,1,1.79175946922805,1
33921,1950,90,9.7,118,"Comedy",3.3,0,4.77068462446567,0
35106,2001,10,13.7,137,"Comedy",8.4,1,4.91998092582813,1
17914,1971,101,10.7,14,"Drama",2.9,0,2.63905732961526,0
37116,1999,98,18.5,7,"Action",8,1,1.94591014905531,1
5705,1946,101,15.8,5,"Action",3.6,0,1.6094379124341,0
3321,1993,100,6.8,145,"Action",3.1,0,4.97673374242057,0
3657,1974,127,16.7,9,"Drama",3.3,0,2.19722457733622,0
32379,1938,160,14.2,255,"Drama",4,0,5.54126354515843,0
36286,2001,90,8.2,48,"Action",2.7,0,3.87120101090789,0
35750,1986,30,9.2,8,"Animation",4.8,0,2.07944154167984,0
48901,1994,118,13.4,12651,"Action",4.6,0,9.44549154241467,0
35339,1975,94,13.1,16,"Comedy",8.2,1,2.77258872223978,1
25043,1991,89,15.5,16,"Action",8,1,2.77258872223978,1
19310,1934,7,12.8,51,"Animation",8.4,1,3.93182563272433,1
52146,1978,103,7.7,8,"Drama",4.2,0,2.07944154167984,0
13001,1976,88,11.8,7,"Documentary",7.2,1,1.94591014905531,1
8680,1932,68,9,6,"Romance",4.4,0,1.79175946922805,0
41877,1970,90,12.2,54,"Comedy",8.3,1,3.98898404656427,1
47443,1944,7,13,30,"Animation",7.6,1,3.40119738166216,1
45884,1978,86,12.8,18,"Drama",4.2,0,2.89037175789616,0
21178,1949,91,12.6,87,"Drama",4,0,4.46590811865458,0
33595,1999,103,11.5,48,"Comedy",4.3,0,3.87120101090789,0
54665,1995,106,17.3,103854,"Action",7.4,1,11.5507413456545,1
18632,1986,84,17.4,7,"Action",8,1,1.94591014905531,1
7709,2001,85,11.5,38,"Comedy",4.2,0,3.63758615972639,0
56183,1949,9,14.8,10,"Short",8,1,2.30258509299405,1
23820,1968,101,17.5,11,"Drama",3.4,0,2.39789527279837,0
7454,1996,117,9.1,66,"Action",2.9,0,4.18965474202643,0
44583,1969,92,11.1,156,"Drama",3.8,0,5.04985600724954,0
32137,1997,126,13.3,135,"Drama",3.4,0,4.90527477843843,0
54102,1936,116,12.1,40,"Drama",3,0,3.68887945411394,0
57343,1995,91,12,19,"Comedy",7.6,1,2.94443897916644,1
47931,1951,95,14.6,5,"Comedy",8.6,1,1.6094379124341,1
27279,2002,35,11.5,6,"Comedy",8.7,1,1.79175946922805,1
40679,1994,108,13.5,198,"Drama",3.6,0,5.28826703069454,0
26835,2000,10,10.4,21,"Short",8.1,1,3.04452243772342,1
20633,1933,96,9.1,556,"Action",3.6,0,6.32076829425058,0
43377,1996,90,5.2,41,"Action",5.6,0,3.71357206670431,0
41507,2001,87,13.1,188,"Drama",4.3,0,5.23644196282995,0
23394,1939,100,4.1,5,"Comedy",4.6,0,1.6094379124341,0
25219,2004,94,9.5,251,"Comedy",3.5,0,5.52545293913178,0
57537,1992,90,9.9,64,"Drama",3.6,0,4.15888308335967,0
52467,2004,16,12,7,"Drama",8.1,1,1.94591014905531,1
19390,1951,62,13,15,"Action",4.3,0,2.70805020110221,0
29028,1976,94,8.1,181,"Action",5.5,0,5.19849703126583,0
17721,1989,86,14.6,25,"Drama",3.4,0,3.2188758248682,0
3415,2001,10,13.1,24,"Short",7.8,1,3.17805383034795,1
43215,1998,58,9.1,14,"Documentary",7.9,1,2.63905732961526,1
48105,1945,113,7.4,115,"Drama",4.7,0,4.74493212836325,0
39227,1982,88,12.8,197,"Drama",4.3,0,5.28320372873799,0
45134,1995,127,13.9,391,"Drama",3.7,0,5.96870755998537,0
55823,2000,85,7.2,1003,"Drama",5.1,0,6.91075078796194,0
33422,1970,85,12.6,5,"Action",3.6,0,1.6094379124341,0
11125,1989,94,8.9,312,"Comedy",3.2,0,5.74300318780948,0
56024,1945,67,12.5,6,"Action",4.5,0,1.79175946922805,0
39635,2003,12,12.4,27,"Comedy",8.5,1,3.29583686600433,1
2446,1996,21,13.1,5,"Drama",8.1,1,1.6094379124341,1
22975,2002,115,13.2,6043,"Drama",2.8,0,8.70665585636156,0
2473,1996,100,12.7,5,"Action",4.3,0,1.6094379124341,0
2957,1951,90,12.4,39,"Comedy",8,1,3.66356164612965,1
419,1997,102,9.3,463,"Documentary",8.2,1,6.13772705408623,1
51584,1992,45,13.8,5,"Documentary",7.4,1,1.6094379124341,1
12409,2003,90,13,643,"Comedy",8.2,1,6.46614472423762,1
3679,2005,84,10.7,17,"Action",5.2,0,2.83321334405622,0
44331,1999,98,11,3748,"Comedy",3.1,0,8.22897764335831,0
36364,1987,102,8.9,9,"Action",4.4,0,2.19722457733622,0
10600,1989,105,16.2,15,"Drama",5,0,2.70805020110221,0
31020,1997,84,8.3,28,"Comedy",4.3,0,3.3322045101752,0
38784,1963,100,8.1,92,"Comedy",3.1,0,4.52178857704904,0
51832,1992,6,15.7,33,"Short",8.1,1,3.49650756146648,1
3789,2003,90,15.7,97,"Drama",4.3,0,4.57471097850338,0
32497,2004,95,11.6,26,"Drama",3.9,0,3.25809653802148,0
20256,1953,69,7.4,55,"Drama",4.8,0,4.00733318523247,0
12382,1998,105,13.8,40,"Drama",3.3,0,3.68887945411394,0
47660,1972,83,11.7,421,"Animation",3.4,0,6.04263283368238,0
5554,1930,87,12.1,178,"Drama",5,0,5.18178355029209,0
1723,1955,7,10.8,31,"Animation",7.9,1,3.43398720448515,1
36098,2002,94,10.3,66,"Comedy",7.6,1,4.18965474202643,1
24994,1944,11,10.7,9,"Comedy",7.9,1,2.19722457733622,1
6559,1987,101,11.8,54,"Drama",4.3,0,3.98898404656427,0
16452,2000,217,10.9,558,"Drama",3.6,0,6.32435896238131,0
46584,2003,27,5.5,23,"Short",8.1,1,3.13549421592915,1
52511,1998,97,6.5,438,"Comedy",5.8,0,6.08221891037645,0
9546,1958,108,12.5,14,"Drama",5.2,0,2.63905732961526,0
750,1994,117,10.4,12,"Action",3.2,0,2.484906649788,0
31816,1959,120,14.5,75,"Drama",3,0,4.31748811353631,0
27466,1986,90,10.1,10,"Comedy",7.6,1,2.30258509299405,1
1467,1977,144,15.2,10,"Drama",3.3,0,2.30258509299405,0
10139,1951,10,10.4,7,"Documentary",8.5,1,1.94591014905531,1
44609,1981,103,11.4,33,"Drama",5.1,0,3.49650756146648,0
21854,1961,95,14.4,5,"Drama",4.5,0,1.6094379124341,0
38522,1981,109,8,3539,"Action",3,0,8.17159948034546,0
4725,1946,88,14.4,274,"Action",3.2,0,5.61312810638807,0
45196,2002,90,9.7,99,"Action",3.6,0,4.59511985013459,0
30139,1997,91,8,17,"Comedy",3.6,0,2.83321334405622,0
33813,1996,97,8.9,35,"Action",5.2,0,3.55534806148941,0
53388,1998,10,16.9,1157,"Comedy",8,1,7.05358572719368,1
43695,1967,95,6.1,90,"Comedy",3.1,0,4.49980967033027,0
13184,1998,95,17.4,36,"Drama",4.5,0,3.58351893845611,0
30046,1968,137,16.1,5871,"Drama",4.4,0,8.67778025606419,0
44269,1989,111,12.9,25,"Action",3.9,0,3.2188758248682,0
45105,1988,88,11.4,11,"Drama",5.7,0,2.39789527279837,0
13133,1971,88,10.6,171,"Drama",3.2,0,5.14166355650266,0
13383,1996,100,8.5,203,"Comedy",4.5,0,5.31320597904179,0
52617,2004,27,13.3,34,"Drama",8.5,1,3.52636052461616,1
23696,1958,6,9.6,35,"Animation",7.8,1,3.55534806148941,1
20809,1987,119,13,13823,"Comedy",4,0,9.53408915046436,0
28678,2003,89,11.7,67,"Action",4.1,0,4.20469261939097,0
7899,1975,89,12.2,132,"Action",3.5,0,4.88280192258637,0
4766,1996,115,10.2,307,"Romance",3.2,0,5.7268477475872,0
42317,1985,178,21.2,19,"Romance",2.5,0,2.94443897916644,0
52872,1928,14,16.4,14,"Documentary",7.4,1,2.63905732961526,1
29381,2001,15,17.9,36,"Short",8.3,1,3.58351893845611,1
31659,1978,107,10.8,13,"Drama",4.1,0,2.56494935746154,0
18207,1979,105,7.3,206,"Action",3.1,0,5.32787616878958,0
31947,1959,83,10.7,53,"Drama",4.1,0,3.97029191355212,0
56058,1963,81,12.9,6,"Action",3.7,0,1.79175946922805,0
51762,2003,88,11.3,48,"Comedy",5,0,3.87120101090789,0
27652,1952,55,9.4,6,"Action",4.6,0,1.79175946922805,0
2396,1987,125,11.8,7,"Action",3,0,1.94591014905531,0
11930,2001,70,14.2,11,"Action",5.7,0,2.39789527279837,0
55569,1990,118,11,12,"Drama",2.4,0,2.484906649788,0
